delta,transformedValue,naturalValue,delta2,transformedValue2,naturalValue2,delta3,transformedValue3,naturalValue3,loss
0.125,0.39666256,0.39666256,-0.3671875,-0.0759339,-0.0759339,-0.25,-0.75629,0.4694047,1.6570449
0.125,0.39666256,0.39666256,-0.3671875,-0.0759339,-0.0759339,0.0,-0.50629,0.60272753,1.7462242
0.125,0.39666256,0.39666256,-0.3671875,-0.0759339,-0.0759339,0.25,-0.25629002,0.7739175,2.1067762
0.125,0.39666256,0.39666256,-0.3671875,-0.0759339,-0.0759339,0.5,-0.0062900186,0.9937297,2.6836896
0.125,0.39666256,0.39666256,-0.3671875,-0.0759339,-0.0759339,0.75,0.24370998,1.2759743,3.4437368
0.125,0.39666256,0.39666256,-0.3671875,-0.0759339,-0.0759339,1.0,0.49370998,1.6383834,4.3775997
0.125,0.39666256,0.39666256,-0.3525,-0.061246395,-0.061246395,-1.0,-1.50629,0.22173108,2.340679
0.125,0.39666256,0.39666256,-0.3525,-0.061246395,-0.061246395,-0.75,-1.25629,0.28470835,2.0228975
0.125,0.39666256,0.39666256,-0.3525,-0.061246395,-0.061246395,-0.5,-1.00629,0.36557275,1.7745366
0.125,0.39666256,0.39666256,-0.3525,-0.061246395,-0.061246395,-0.25,-0.75629,0.4694047,1.6570449
0.125,0.39666256,0.39666256,-0.3525,-0.061246395,-0.061246395,0.0,-0.50629,0.60272753,1.7462242
0.125,0.39666256,0.39666256,-0.3525,-0.061246395,-0.061246395,0.25,-0.25629002,0.7739175,2.1067762
0.125,0.39666256,0.39666256,-0.3525,-0.061246395,-0.061246395,0.5,-0.0062900186,0.9937297,2.6836896
0.125,0.39666256,0.39666256,-0.3525,-0.061246395,-0.061246395,0.75,0.24370998,1.2759743,3.4437368
0.125,0.39666256,0.39666256,-0.3525,-0.061246395,-0.061246395,1.0,0.49370998,1.6383834,4.3775997
0.125,0.39666256,0.39666256,-0.33781248,-0.046558887,-0.046558887,-1.0,-1.50629,0.22173108,2.340679
0.125,0.39666256,0.39666256,-0.33781248,-0.046558887,-0.046558887,-0.75,-1.25629,0.28470835,2.0228975
0.125,0.39666256,0.39666256,-0.33781248,-0.046558887,-0.046558887,-0.5,-1.00629,0.36557275,1.7745366
0.125,0.39666256,0.39666256,-0.33781248,-0.046558887,-0.046558887,-0.25,-0.75629,0.4694047,1.6570449
0.125,0.39666256,0.39666256,-0.33781248,-0.046558887,-0.046558887,0.0,-0.50629,0.60272753,1.7462242
0.125,0.39666256,0.39666256,-0.33781248,-0.046558887,-0.046558887,0.25,-0.25629002,0.7739175,2.1067762
0.125,0.39666256,0.39666256,-0.33781248,-0.046558887,-0.046558887,0.5,-0.0062900186,0.9937297,2.6836896
0.125,0.39666256,0.39666256,-0.33781248,-0.046558887,-0.046558887,0.75,0.24370998,1.2759743,3.4437368
0.125,0.39666256,0.39666256,-0.33781248,-0.046558887,-0.046558887,1.0,0.49370998,1.6383834,4.3775997
0.125,0.39666256,0.39666256,-0.323125,-0.03187141,-0.03187141,-1.0,-1.50629,0.22173108,2.340679
0.125,0.39666256,0.39666256,-0.323125,-0.03187141,-0.03187141,-0.75,-1.25629,0.28470835,2.0228975
0.125,0.39666256,0.39666256,-0.323125,-0.03187141,-0.03187141,-0.5,-1.00629,0.36557275,1.7745366
0.125,0.39666256,0.39666256,-0.323125,-0.03187141,-0.03187141,-0.25,-0.75629,0.4694047,1.6570449
0.125,0.39666256,0.39666256,-0.323125,-0.03187141,-0.03187141,0.0,-0.50629,0.60272753,1.7462242
0.125,0.39666256,0.39666256,-0.323125,-0.03187141,-0.03187141,0.25,-0.25629002,0.7739175,2.1067762
0.125,0.39666256,0.39666256,-0.323125,-0.03187141,-0.03187141,0.5,-0.0062900186,0.9937297,2.6836896
0.125,0.39666256,0.39666256,-0.323125,-0.03187141,-0.03187141,0.75,0.24370998,1.2759743,3.4437368
0.125,0.39666256,0.39666256,-0.323125,-0.03187141,-0.03187141,1.0,0.49370998,1.6383834,4.3775997
0.125,0.39666256,0.39666256,-0.3084375,-0.0171839,-0.0171839,-1.0,-1.50629,0.22173108,2.340679
0.125,0.39666256,0.39666256,-0.3084375,-0.0171839,-0.0171839,-0.75,-1.25629,0.28470835,2.0228975
0.125,0.39666256,0.39666256,-0.3084375,-0.0171839,-0.0171839,-0.5,-1.00629,0.36557275,1.7745366
0.125,0.39666256,0.39666256,-0.3084375,-0.0171839,-0.0171839,-0.25,-0.75629,0.4694047,1.6570449
0.125,0.39666256,0.39666256,-0.3084375,-0.0171839,-0.0171839,0.0,-0.50629,0.60272753,1.7462242
0.125,0.39666256,0.39666256,-0.3084375,-0.0171839,-0.0171839,0.25,-0.25629002,0.7739175,2.1067762
0.125,0.39666256,0.39666256,-0.3084375,-0.0171839,-0.0171839,0.5,-0.0062900186,0.9937297,2.6836896
0.125,0.39666256,0.39666256,-0.3084375,-0.0171839,-0.0171839,0.75,0.24370998,1.2759743,3.4437368
0.125,0.39666256,0.39666256,-0.3084375,-0.0171839,-0.0171839,1.0,0.49370998,1.6383834,4.3775997
0.125,0.39666256,0.39666256,-0.29375,-0.0024963915,-0.0024963915,-1.0,-1.50629,0.22173108,2.340679
0.125,0.39666256,0.39666256,-0.29375,-0.0024963915,-0.0024963915,-0.75,-1.25629,0.28470835,2.0228975
0.125,0.39666256,0.39666256,-0.29375,-0.0024963915,-0.0024963915,-0.5,-1.00629,0.36557275,1.7745366
0.125,0.39666256,0.39666256,-0.29375,-0.0024963915,-0.0024963915,-0.25,-0.75629,0.4694047,1.6570449
0.125,0.39666256,0.39666256,-0.29375,-0.0024963915,-0.0024963915,0.0,-0.50629,0.60272753,1.7462242
0.125,0.39666256,0.39666256,-0.29375,-0.0024963915,-0.0024963915,0.25,-0.25629002,0.7739175,2.1067762
0.125,0.39666256,0.39666256,-0.29375,-0.0024963915,-0.0024963915,0.5,-0.0062900186,0.9937297,2.6836896
0.125,0.39666256,0.39666256,-0.29375,-0.0024963915,-0.0024963915,0.75,0.24370998,1.2759743,3.4437368
0.125,0.39666256,0.39666256,-0.29375,-0.0024963915,-0.0024963915,1.0,0.49370998,1.6383834,4.3775997
0.125,0.39666256,0.39666256,-0.2790625,0.012191087,0.012191087,-1.0,-1.50629,0.22173108,2.3411622
0.125,0.39666256,0.39666256,-0.2790625,0.012191087,0.012191087,-0.75,-1.25629,0.28470835,2.0236368
0.125,0.39666256,0.39666256,-0.2790625,0.012191087,0.012191087,-0.5,-1.00629,0.36557275,1.7741
0.125,0.39666256,0.39666256,-0.2790625,0.012191087,0.012191087,-0.25,-0.75629,0.4694047,1.6547455
0.125,0.39666256,0.39666256,-0.2790625,0.012191087,0.012191087,0.0,-0.50629,0.60272753,1.7420605
0.125,0.39666256,0.39666256,-0.2790625,0.012191087,0.012191087,0.25,-0.25629002,0.7739175,2.1026075
0.125,0.39666256,0.39666256,-0.2790625,0.012191087,0.012191087,0.5,-0.0062900186,0.9937297,2.6779735
0.125,0.39666256,0.39666256,-0.2790625,0.012191087,0.012191087,0.75,0.24370998,1.2759743,3.435924
0.125,0.39666256,0.39666256,-0.2790625,0.012191087,0.012191087,1.0,0.49370998,1.6383834,4.368134
0.125,0.39666256,0.39666256,-0.264375,0.026878595,0.026878595,-1.0,-1.50629,0.22173108,2.3362067
0.125,0.39666256,0.39666256,-0.264375,0.026878595,0.026878595,-0.75,-1.25629,0.28470835,2.0195878
0.125,0.39666256,0.39666256,-0.264375,0.026878595,0.026878595,-0.5,-1.00629,0.36557275,1.7678682
0.125,0.39666256,0.39666256,-0.264375,0.026878595,0.026878595,-0.25,-0.75629,0.4694047,1.6438504
0.125,0.39666256,0.39666256,-0.264375,0.026878595,0.026878595,0.0,-0.50629,0.60272753,1.732949
0.125,0.39666256,0.39666256,-0.264375,0.026878595,0.026878595,0.25,-0.25629002,0.7739175,2.0968354
0.125,0.39666256,0.39666256,-0.264375,0.026878595,0.026878595,0.5,-0.0062900186,0.9937297,2.6741955
0.125,0.39666256,0.39666256,-0.264375,0.026878595,0.026878595,0.75,0.24370998,1.2759743,3.4358575
0.125,0.39666256,0.39666256,-0.264375,0.026878595,0.026878595,1.0,0.49370998,1.6383834,4.3714924
0.125,0.39666256,0.39666256,-0.2496875,0.041566104,0.041566104,-1.0,-1.50629,0.22173108,2.3445911
0.125,0.39666256,0.39666256,-0.2496875,0.041566104,0.041566104,-0.75,-1.25629,0.28470835,2.0269105
0.125,0.39666256,0.39666256,-0.2496875,0.041566104,0.041566104,-0.5,-1.00629,0.36557275,1.7692745
0.125,0.39666256,0.39666256,-0.2496875,0.041566104,0.041566104,-0.25,-0.75629,0.4694047,1.6391256
0.125,0.39666256,0.39666256,-0.2496875,0.041566104,0.041566104,0.0,-0.50629,0.60272753,1.7253442
0.125,0.39666256,0.39666256,-0.2496875,0.041566104,0.041566104,0.25,-0.25629002,0.7739175,2.089812
0.125,0.39666256,0.39666256,-0.2496875,0.041566104,0.041566104,0.5,-0.0062900186,0.9937297,2.6664326
0.125,0.39666256,0.39666256,-0.2496875,0.041566104,0.041566104,0.75,0.24370998,1.2759743,3.4263985
0.125,0.39666256,0.39666256,-0.2496875,0.041566104,0.041566104,1.0,0.49370998,1.6383834,4.3580904
0.125,0.39666256,0.39666256,-0.235,0.056253597,0.056253597,-1.0,-1.50629,0.22173108,2.3696249
0.125,0.39666256,0.39666256,-0.235,0.056253597,0.056253597,-0.75,-1.25629,0.28470835,2.0504096
0.125,0.39666256,0.39666256,-0.235,0.056253597,0.056253597,-0.5,-1.00629,0.36557275,1.7859893
0.125,0.39666256,0.39666256,-0.235,0.056253597,0.056253597,-0.25,-0.75629,0.4694047,1.6408541
0.125,0.39666256,0.39666256,-0.235,0.056253597,0.056253597,0.0,-0.50629,0.60272753,1.7056315
0.125,0.39666256,0.39666256,-0.235,0.056253597,0.056253597,0.25,-0.25629002,0.7739175,2.0579615
0.125,0.39666256,0.39666256,-0.235,0.056253597,0.056253597,0.5,-0.0062900186,0.9937297,2.6275024
0.125,0.39666256,0.39666256,-0.235,0.056253597,0.056253597,0.75,0.24370998,1.2759743,3.3825896
0.125,0.39666256,0.39666256,-0.235,0.056253597,0.056253597,1.0,0.49370998,1.6383834,4.308807
0.125,0.39666256,0.39666256,-0.2203125,0.07094109,0.07094109,-1.0,-1.50629,0.22173108,2.3950672
0.125,0.39666256,0.39666256,-0.2203125,0.07094109,0.07094109,-0.75,-1.25629,0.28470835,2.0723922
0.125,0.39666256,0.39666256,-0.2203125,0.07094109,0.07094109,-0.5,-1.00629,0.36557275,1.7983018
0.125,0.39666256,0.39666256,-0.2203125,0.07094109,0.07094109,-0.25,-0.75629,0.4694047,1.63899
0.125,0.39666256,0.39666256,-0.2203125,0.07094109,0.07094109,0.0,-0.50629,0.60272753,1.6875254
0.125,0.39666256,0.39666256,-0.2203125,0.07094109,0.07094109,0.25,-0.25629002,0.7739175,2.0280213
0.125,0.39666256,0.39666256,-0.2203125,0.07094109,0.07094109,0.5,-0.0062900186,0.9937297,2.593101
0.125,0.39666256,0.39666256,-0.2203125,0.07094109,0.07094109,0.75,0.24370998,1.2759743,3.3468137
0.125,0.39666256,0.39666256,-0.2203125,0.07094109,0.07094109,1.0,0.49370998,1.6383834,4.270803
0.125,0.39666256,0.39666256,-0.205625,0.0856286,0.0856286,-1.0,-1.50629,0.22173108,2.4316628
0.125,0.39666256,0.39666256,-0.205625,0.0856286,0.0856286,-0.75,-1.25629,0.28470835,2.1050737
0.125,0.39666256,0.39666256,-0.205625,0.0856286,0.0856286,-0.5,-1.00629,0.36557275,1.8212656
0.125,0.39666256,0.39666256,-0.205625,0.0856286,0.0856286,-0.25,-0.75629,0.4694047,1.641417
0.125,0.39666256,0.39666256,-0.205625,0.0856286,0.0856286,0.0,-0.50629,0.60272753,1.6646793
0.125,0.39666256,0.39666256,-0.205625,0.0856286,0.0856286,0.25,-0.25629002,0.7739175,1.9881538
0.125,0.39666256,0.39666256,-0.205625,0.0856286,0.0856286,0.5,-0.0062900186,0.9937297,2.537894
0.125,0.39666256,0.39666256,-0.205625,0.0856286,0.0856286,0.75,0.24370998,1.2759743,3.2757318
0.125,0.39666256,0.39666256,-0.205625,0.0856286,0.0856286,1.0,0.49370998,1.6383834,4.1852384
0.125,0.39666256,0.39666256,-0.19093749,0.10031611,0.10031611,-1.0,-1.50629,0.22173108,2.4775612
0.125,0.39666256,0.39666256,-0.19093749,0.10031611,0.10031611,-0.75,-1.25629,0.28470835,2.1475213
0.125,0.39666256,0.39666256,-0.19093749,0.10031611,0.10031611,-0.5,-1.00629,0.36557275,1.8546125
0.125,0.39666256,0.39666256,-0.19093749,0.10031611,0.10031611,-0.25,-0.75629,0.4694047,1.6554477
0.125,0.39666256,0.39666256,-0.19093749,0.10031611,0.10031611,0.0,-0.50629,0.60272753,1.6514804
0.125,0.39666256,0.39666256,-0.19093749,0.10031611,0.10031611,0.25,-0.25629002,0.7739175,1.9546368
0.125,0.39666256,0.39666256,-0.19093749,0.10031611,0.10031611,0.5,-0.0062900186,0.9937297,2.4885836
0.125,0.39666256,0.39666256,-0.19093749,0.10031611,0.10031611,0.75,0.24370998,1.2759743,3.2086108
0.125,0.39666256,0.39666256,-0.19093749,0.10031611,0.10031611,1.0,0.49370998,1.6383834,4.0966945
0.125,0.39666256,0.39666256,-0.17625001,0.115003586,0.115003586,-1.0,-1.50629,0.22173108,2.524231
0.125,0.39666256,0.39666256,-0.17625001,0.115003586,0.115003586,-0.75,-1.25629,0.28470835,2.1920533
0.125,0.39666256,0.39666256,-0.17625001,0.115003586,0.115003586,-0.5,-1.00629,0.36557275,1.8899757
0.125,0.39666256,0.39666256,-0.17625001,0.115003586,0.115003586,-0.25,-0.75629,0.4694047,1.671194
0.125,0.39666256,0.39666256,-0.17625001,0.115003586,0.115003586,0.0,-0.50629,0.60272753,1.634982
0.125,0.39666256,0.39666256,-0.17625001,0.115003586,0.115003586,0.25,-0.25629002,0.7739175,1.9042244
0.125,0.39666256,0.39666256,-0.17625001,0.115003586,0.115003586,0.5,-0.0062900186,0.9937297,2.4119837
0.125,0.39666256,0.39666256,-0.17625001,0.115003586,0.115003586,0.75,0.24370998,1.2759743,3.1108034
0.125,0.39666256,0.39666256,-0.17625001,0.115003586,0.115003586,1.0,0.49370998,1.6383834,3.978398
0.125,0.39666256,0.39666256,-0.1615625,0.1296911,0.1296911,-1.0,-1.50629,0.22173108,2.5650983
0.125,0.39666256,0.39666256,-0.1615625,0.1296911,0.1296911,-0.75,-1.25629,0.28470835,2.2307096
0.125,0.39666256,0.39666256,-0.1615625,0.1296911,0.1296911,-0.5,-1.00629,0.36557275,1.9210747
0.125,0.39666256,0.39666256,-0.1615625,0.1296911,0.1296911,-0.25,-0.75629,0.4694047,1.682311
0.125,0.39666256,0.39666256,-0.1615625,0.1296911,0.1296911,0.0,-0.50629,0.60272753,1.6149713
0.125,0.39666256,0.39666256,-0.1615625,0.1296911,0.1296911,0.25,-0.25629002,0.7739175,1.8510443
0.125,0.39666256,0.39666256,-0.1615625,0.1296911,0.1296911,0.5,-0.0062900186,0.9937297,2.33483
0.125,0.39666256,0.39666256,-0.1615625,0.1296911,0.1296911,0.75,0.24370998,1.2759743,3.014405
0.125,0.39666256,0.39666256,-0.1615625,0.1296911,0.1296911,1.0,0.49370998,1.6383834,3.8627913
0.125,0.39666256,0.39666256,-0.146875,0.1443786,0.1443786,-1.0,-1.50629,0.22173108,2.6095586
0.125,0.39666256,0.39666256,-0.146875,0.1443786,0.1443786,-0.75,-1.25629,0.28470835,2.2719247
0.125,0.39666256,0.39666256,-0.146875,0.1443786,0.1443786,-0.5,-1.00629,0.36557275,1.9553126
0.125,0.39666256,0.39666256,-0.146875,0.1443786,0.1443786,-0.25,-0.75629,0.4694047,1.6995542
0.125,0.39666256,0.39666256,-0.146875,0.1443786,0.1443786,0.0,-0.50629,0.60272753,1.5980629
0.125,0.39666256,0.39666256,-0.146875,0.1443786,0.1443786,0.25,-0.25629002,0.7739175,1.7968442
0.125,0.39666256,0.39666256,-0.146875,0.1443786,0.1443786,0.5,-0.0062900186,0.9937297,2.262675
0.125,0.39666256,0.39666256,-0.146875,0.1443786,0.1443786,0.75,0.24370998,1.2759743,2.9265695
0.125,0.39666256,0.39666256,-0.146875,0.1443786,0.1443786,1.0,0.49370998,1.6383834,3.7585528
0.125,0.39666256,0.39666256,-0.13218749,0.15906611,0.15906611,-1.0,-1.50629,0.22173108,2.647712
0.125,0.39666256,0.39666256,-0.13218749,0.15906611,0.15906611,-0.75,-1.25629,0.28470835,2.3061588
0.125,0.39666256,0.39666256,-0.13218749,0.15906611,0.15906611,-0.5,-1.00629,0.36557275,1.9822044
0.125,0.39666256,0.39666256,-0.13218749,0.15906611,0.15906611,-0.25,-0.75629,0.4694047,1.7110574
0.125,0.39666256,0.39666256,-0.13218749,0.15906611,0.15906611,0.0,-0.50629,0.60272753,1.5843
0.125,0.39666256,0.39666256,-0.13218749,0.15906611,0.15906611,0.25,-0.25629002,0.7739175,1.7444341
0.125,0.39666256,0.39666256,-0.13218749,0.15906611,0.15906611,0.5,-0.0062900186,0.9937297,2.1691916
0.125,0.39666256,0.39666256,-0.13218749,0.15906611,0.15906611,0.75,0.24370998,1.2759743,2.8062377
0.125,0.39666256,0.39666256,-0.13218749,0.15906611,0.15906611,1.0,0.49370998,1.6383834,3.6230338
0.125,0.39666256,0.39666256,-0.11750001,0.17375359,0.17375359,-1.0,-1.50629,0.22173108,2.7081187
0.125,0.39666256,0.39666256,-0.11750001,0.17375359,0.17375359,-0.75,-1.25629,0.28470835,2.3633468
0.125,0.39666256,0.39666256,-0.11750001,0.17375359,0.17375359,-0.5,-1.00629,0.36557275,2.0338962
0.125,0.39666256,0.39666256,-0.11750001,0.17375359,0.17375359,-0.25,-0.75629,0.4694047,1.7504883
0.125,0.39666256,0.39666256,-0.11750001,0.17375359,0.17375359,0.0,-0.50629,0.60272753,1.5961093
0.125,0.39666256,0.39666256,-0.11750001,0.17375359,0.17375359,0.25,-0.25629002,0.7739175,1.7126982
0.125,0.39666256,0.39666256,-0.11750001,0.17375359,0.17375359,0.5,-0.0062900186,0.9937297,2.0959
0.125,0.39666256,0.39666256,-0.11750001,0.17375359,0.17375359,0.75,0.24370998,1.2759743,2.7001548
0.125,0.39666256,0.39666256,-0.11750001,0.17375359,0.17375359,1.0,0.49370998,1.6383834,3.489891
0.125,0.39666256,0.39666256,-0.1028125,0.1884411,0.1884411,-1.0,-1.50629,0.22173108,2.7748208
0.125,0.39666256,0.39666256,-0.1028125,0.1884411,0.1884411,-0.75,-1.25629,0.28470835,2.4280655
0.125,0.39666256,0.39666256,-0.1028125,0.1884411,0.1884411,-0.5,-1.00629,0.36557275,2.0941389
0.125,0.39666256,0.39666256,-0.1028125,0.1884411,0.1884411,-0.25,-0.75629,0.4694047,1.8011212
0.125,0.39666256,0.39666256,-0.1028125,0.1884411,0.1884411,0.0,-0.50629,0.60272753,1.6203636
0.125,0.39666256,0.39666256,-0.1028125,0.1884411,0.1884411,0.25,-0.25629002,0.7739175,1.6886468
0.125,0.39666256,0.39666256,-0.1028125,0.1884411,0.1884411,0.5,-0.0062900186,0.9937297,2.0253155
0.125,0.39666256,0.39666256,-0.1028125,0.1884411,0.1884411,0.75,0.24370998,1.2759743,2.5918648
0.125,0.39666256,0.39666256,-0.1028125,0.1884411,0.1884411,1.0,0.49370998,1.6383834,3.3505259
0.125,0.39666256,0.39666256,-0.08812499,0.2031286,0.2031286,-1.0,-1.50629,0.22173108,2.8422968
0.125,0.39666256,0.39666256,-0.08812499,0.2031286,0.2031286,-0.75,-1.25629,0.28470835,2.4959068
0.125,0.39666256,0.39666256,-0.08812499,0.2031286,0.2031286,-0.5,-1.00629,0.36557275,2.1583054
0.125,0.39666256,0.39666256,-0.08812499,0.2031286,0.2031286,-0.25,-0.75629,0.4694047,1.8547022
0.125,0.39666256,0.39666256,-0.08812499,0.2031286,0.2031286,0.0,-0.50629,0.60272753,1.6480228
0.125,0.39666256,0.39666256,-0.08812499,0.2031286,0.2031286,0.25,-0.25629002,0.7739175,1.6697806
0.125,0.39666256,0.39666256,-0.08812499,0.2031286,0.2031286,0.5,-0.0062900186,0.9937297,1.9541548
0.125,0.39666256,0.39666256,-0.08812499,0.2031286,0.2031286,0.75,0.24370998,1.2759743,2.4791856
0.125,0.39666256,0.39666256,-0.08812499,0.2031286,0.2031286,1.0,0.49370998,1.6383834,3.2058058
0.125,0.39666256,0.39666256,-0.07343751,0.21781608,0.21781608,-1.0,-1.50629,0.22173108,2.920181
0.125,0.39666256,0.39666256,-0.07343751,0.21781608,0.21781608,-0.75,-1.25629,0.28470835,2.574053
0.125,0.39666256,0.39666256,-0.07343751,0.21781608,0.21781608,-0.5,-1.00629,0.36557275,2.2347267
0.125,0.39666256,0.39666256,-0.07343751,0.21781608,0.21781608,-0.25,-0.75629,0.4694047,1.922278
0.125,0.39666256,0.39666256,-0.07343751,0.21781608,0.21781608,0.0,-0.50629,0.60272753,1.6913034
0.125,0.39666256,0.39666256,-0.07343751,0.21781608,0.21781608,0.25,-0.25629002,0.7739175,1.6635934
0.125,0.39666256,0.39666256,-0.07343751,0.21781608,0.21781608,0.5,-0.0062900186,0.9937297,1.8905694
0.125,0.39666256,0.39666256,-0.07343751,0.21781608,0.21781608,0.75,0.24370998,1.2759743,2.3626692
0.125,0.39666256,0.39666256,-0.07343751,0.21781608,0.21781608,1.0,0.49370998,1.6383834,3.0430064
0.125,0.39666256,0.39666256,-0.058750004,0.2325036,0.2325036,-1.0,-1.50629,0.22173108,2.9977734
0.125,0.39666256,0.39666256,-0.058750004,0.2325036,0.2325036,-0.75,-1.25629,0.28470835,2.6515474
0.125,0.39666256,0.39666256,-0.058750004,0.2325036,0.2325036,-0.5,-1.00629,0.36557275,2.309409
0.125,0.39666256,0.39666256,-0.058750004,0.2325036,0.2325036,-0.25,-0.75629,0.4694047,1.9896942
0.125,0.39666256,0.39666256,-0.058750004,0.2325036,0.2325036,0.0,-0.50629,0.60272753,1.7382473
0.125,0.39666256,0.39666256,-0.058750004,0.2325036,0.2325036,0.25,-0.25629002,0.7739175,1.6675303
0.125,0.39666256,0.39666256,-0.058750004,0.2325036,0.2325036,0.5,-0.0062900186,0.9937297,1.8357316
0.125,0.39666256,0.39666256,-0.058750004,0.2325036,0.2325036,0.75,0.24370998,1.2759743,2.249669
0.125,0.39666256,0.39666256,-0.058750004,0.2325036,0.2325036,1.0,0.49370998,1.6383834,2.883097
0.125,0.39666256,0.39666256,-0.044062495,0.2471911,0.2471911,-1.0,-1.50629,0.22173108,3.0753624
0.125,0.39666256,0.39666256,-0.044062495,0.2471911,0.2471911,-0.75,-1.25629,0.28470835,2.728269
0.125,0.39666256,0.39666256,-0.044062495,0.2471911,0.2471911,-0.5,-1.00629,0.36557275,2.3818045
0.125,0.39666256,0.39666256,-0.044062495,0.2471911,0.2471911,-0.25,-0.75629,0.4694047,2.0535576
0.125,0.39666256,0.39666256,-0.044062495,0.2471911,0.2471911,0.0,-0.50629,0.60272753,1.7828461
0.125,0.39666256,0.39666256,-0.044062495,0.2471911,0.2471911,0.25,-0.25629002,0.7739175,1.6736227
0.125,0.39666256,0.39666256,-0.044062495,0.2471911,0.2471911,0.5,-0.0062900186,0.9937297,1.789709
0.125,0.39666256,0.39666256,-0.044062495,0.2471911,0.2471911,0.75,0.24370998,1.2759743,2.1479814
0.125,0.39666256,0.39666256,-0.044062495,0.2471911,0.2471911,1.0,0.49370998,1.6383834,2.73725
0.125,0.39666256,0.39666256,-0.029374987,0.2618786,0.2618786,-1.0,-1.50629,0.22173108,3.159131
0.125,0.39666256,0.39666256,-0.029374987,0.2618786,0.2618786,-0.75,-1.25629,0.28470835,2.8152475
0.125,0.39666256,0.39666256,-0.029374987,0.2618786,0.2618786,-0.5,-1.00629,0.36557275,2.4690065
0.125,0.39666256,0.39666256,-0.029374987,0.2618786,0.2618786,-0.25,-0.75629,0.4694047,2.136234
0.125,0.39666256,0.39666256,-0.029374987,0.2618786,0.2618786,0.0,-0.50629,0.60272753,1.8505708
0.125,0.39666256,0.39666256,-0.029374987,0.2618786,0.2618786,0.25,-0.25629002,0.7739175,1.7032621
0.125,0.39666256,0.39666256,-0.029374987,0.2618786,0.2618786,0.5,-0.0062900186,0.9937297,1.7647092
0.125,0.39666256,0.39666256,-0.029374987,0.2618786,0.2618786,0.75,0.24370998,1.2759743,2.057733
0.125,0.39666256,0.39666256,-0.029374987,0.2618786,0.2618786,1.0,0.49370998,1.6383834,2.592597
0.125,0.39666256,0.39666256,-0.014687508,0.2765661,0.2765661,-1.0,-1.50629,0.22173108,3.2451255
0.125,0.39666256,0.39666256,-0.014687508,0.2765661,0.2765661,-0.75,-1.25629,0.28470835,2.9038248
0.125,0.39666256,0.39666256,-0.014687508,0.2765661,0.2765661,-0.5,-1.00629,0.36557275,2.559422
0.125,0.39666256,0.39666256,-0.014687508,0.2765661,0.2765661,-0.25,-0.75629,0.4694047,2.2243621
0.125,0.39666256,0.39666256,-0.014687508,0.2765661,0.2765661,0.0,-0.50629,0.60272753,1.9246901
0.125,0.39666256,0.39666256,-0.014687508,0.2765661,0.2765661,0.25,-0.25629002,0.7739175,1.7418633
0.125,0.39666256,0.39666256,-0.014687508,0.2765661,0.2765661,0.5,-0.0062900186,0.9937297,1.7500147
0.125,0.39666256,0.39666256,-0.014687508,0.2765661,0.2765661,0.75,0.24370998,1.2759743,1.9723614
0.125,0.39666256,0.39666256,-0.014687508,0.2765661,0.2765661,1.0,0.49370998,1.6383834,2.438775
0.125,0.39666256,0.39666256,0.0,0.2912536,0.2912536,-1.0,-1.50629,0.22173108,3.3308365
0.125,0.39666256,0.39666256,0.0,0.2912536,0.2912536,-0.75,-1.25629,0.28470835,2.9904335
0.125,0.39666256,0.39666256,0.0,0.2912536,0.2912536,-0.5,-1.00629,0.36557275,2.646431
0.125,0.39666256,0.39666256,0.0,0.2912536,0.2912536,-0.25,-0.75629,0.4694047,2.3088737
0.125,0.39666256,0.39666256,0.0,0.2912536,0.2912536,0.0,-0.50629,0.60272753,1.997031
0.125,0.39666256,0.39666256,0.0,0.2912536,0.2912536,0.25,-0.25629002,0.7739175,1.784161
0.125,0.39666256,0.39666256,0.0,0.2912536,0.2912536,0.5,-0.0062900186,0.9937297,1.7426249
0.125,0.39666256,0.39666256,0.0,0.2912536,0.2912536,0.75,0.24370998,1.2759743,1.8994744
0.125,0.39666256,0.39666256,0.0,0.2912536,0.2912536,1.0,0.49370998,1.6383834,2.298349
0.125,0.39666256,0.39666256,0.014687508,0.3059411,0.3059411,-1.0,-1.50629,0.22173108,3.426339
